Time	ID	Xcord	Ycord	Energy	State	CNType	DNType	TaskID	Active
24.80	4	0.00	0.00	14751.000	-1	NONE	REST	0	NaN
24.90	4	0.00	0.00	14750.000	-1	NONE	REST	0	NaN
25.00	4	0.00	0.00	14749.000	-1	NONE	REST	0	NaN
25.10	4	0.00	0.00	14748.000	-1	NONE	REST	0	NaN
25.20	4	0.00	0.00	14747.000	-1	NONE	REST	0	NaN
25.30	4	0.00	0.00	14746.000	-1	NONE	REST	0	NaN
25.40	4	0.00	0.00	14745.000	-1	NONE	REST	0	NaN
25.50	4	0.00	0.00	14744.000	-1	NONE	REST	0	NaN
25.60	4	0.00	0.00	14743.000	-1	NONE	REST	0	NaN
25.70	4	0.00	0.00	14742.000	-1	NONE	REST	0	NaN
25.80	4	0.00	0.00	14741.000	-1	NONE	REST	0	NaN
25.90	4	0.00	0.00	14740.000	-1	NONE	REST	0	NaN
26.00	4	0.00	0.00	14739.000	-1	NONE	REST	0	NaN
26.10	4	0.00	0.00	14738.000	-1	NONE	REST	0	NaN
26.20	4	0.00	0.00	14737.000	-1	NONE	REST	0	NaN
26.30	4	0.00	0.00	14736.000	-1	NONE	REST	0	NaN
26.40	4	0.00	0.00	14735.000	-1	NONE	REST	0	NaN
26.50	4	0.00	0.00	14734.000	-1	NONE	REST	0	NaN
26.60	4	0.00	0.00	14733.000	-1	NONE	REST	0	NaN
26.70	4	0.00	0.00	14732.000	-1	NONE	REST	0	NaN
26.80	4	0.00	0.00	14731.000	-1	NONE	REST	0	NaN
26.90	4	0.00	0.00	14730.000	-1	NONE	REST	0	NaN
27.00	4	0.00	0.00	14729.000	-1	NONE	REST	0	NaN
27.10	4	0.00	0.00	14728.000	-1	NONE	REST	0	NaN
27.20	4	0.00	0.00	14727.000	-1	NONE	REST	0	NaN
27.30	4	0.00	0.00	14726.000	-1	NONE	REST	0	NaN
27.40	4	0.00	0.00	14725.000	-1	NONE	REST	0	NaN
27.50	4	0.00	0.00	14724.000	-1	NONE	REST	0	NaN
27.60	4	0.00	0.00	14723.000	-1	NONE	REST	0	NaN
27.70	4	0.00	0.00	14722.000	-1	NONE	REST	0	NaN
27.80	4	0.00	0.00	14721.000	-1	NONE	REST	0	NaN
27.90	4	0.00	0.00	14720.000	-1	NONE	REST	0	NaN
28.00	4	0.00	0.00	14719.000	-1	NONE	REST	0	NaN
28.10	4	0.00	0.00	14718.000	-1	NONE	REST	0	NaN
28.20	4	0.00	0.00	14717.000	-1	NONE	REST	0	NaN
28.30	4	0.00	0.00	14716.000	-1	NONE	REST	0	NaN
28.40	4	0.00	0.00	14715.000	-1	NONE	REST	0	NaN
28.50	4	0.00	0.00	14714.000	-1	NONE	REST	0	NaN
28.60	4	0.00	0.00	14713.000	-1	NONE	REST	0	NaN
28.70	4	0.00	0.00	14712.000	-1	NONE	REST	0	NaN
28.80	4	0.00	0.00	14711.000	-1	NONE	REST	0	NaN
28.90	4	0.00	0.00	14710.000	-1	NONE	REST	0	NaN
29.00	4	0.00	0.00	14709.000	-1	NONE	REST	0	NaN
29.10	4	0.00	0.00	14708.000	-1	NONE	REST	0	NaN
29.20	4	0.00	0.00	14707.000	-1	NONE	REST	0	NaN
29.30	4	0.00	0.00	14706.000	-1	NONE	REST	0	NaN
29.40	4	0.00	0.00	14705.000	-1	NONE	REST	0	NaN
29.50	4	0.00	0.00	14704.000	-1	NONE	REST	0	NaN
29.60	4	0.00	0.00	14703.000	-1	NONE	REST	0	NaN
29.70	4	0.00	0.00	14702.000	-1	NONE	REST	0	NaN
29.80	4	0.00	0.00	14701.000	-1	NONE	REST	0	NaN
29.90	4	0.00	0.00	14700.000	-1	NONE	REST	0	NaN
30.00	4	0.00	0.00	14699.000	-1	NONE	REST	0	NaN
30.10	4	0.00	0.00	14698.000	-1	NONE	REST	0	NaN
30.20	4	0.00	0.00	14697.000	-1	NONE	REST	0	NaN
30.30	4	0.00	0.00	14696.000	-1	NONE	REST	0	NaN
30.40	4	0.00	0.00	14695.000	-1	NONE	REST	0	NaN
30.50	4	0.00	0.00	14694.000	-1	NONE	REST	0	NaN
30.60	4	0.00	0.00	14693.000	-1	NONE	REST	0	NaN
30.70	4	0.00	0.00	14692.000	-1	NONE	REST	0	NaN
30.80	4	0.00	0.00	14691.000	-1	NONE	REST	0	NaN
30.90	4	0.00	0.00	14690.000	-1	NONE	REST	0	NaN
31.00	4	0.00	0.00	14689.000	-1	NONE	REST	0	NaN
31.10	4	0.00	0.00	14688.000	-1	NONE	REST	0	NaN
31.20	4	0.00	0.00	14687.000	-1	NONE	REST	0	NaN
31.30	4	0.00	0.00	14686.000	-1	NONE	REST	0	NaN
31.40	4	0.00	0.00	14685.000	-1	NONE	REST	0	NaN
31.50	4	0.00	0.00	14684.000	-1	NONE	REST	0	NaN
31.60	4	0.00	0.00	14683.000	-1	NONE	REST	0	NaN
31.70	4	0.00	0.00	14682.000	-1	NONE	REST	0	NaN
31.80	4	0.00	0.00	14681.000	-1	NONE	REST	0	NaN
31.90	4	0.00	0.00	14680.000	-1	NONE	REST	0	NaN
32.00	4	0.00	0.00	14679.000	-1	NONE	REST	0	NaN
32.10	4	0.00	0.00	14678.000	-1	NONE	REST	0	NaN
32.20	4	0.00	0.00	14677.000	-1	NONE	REST	0	NaN
32.30	4	0.00	0.00	14676.000	-1	NONE	REST	0	NaN
32.40	4	0.00	0.00	14675.000	-1	NONE	REST	0	NaN
32.50	4	0.00	0.00	14674.000	-1	NONE	REST	0	NaN
32.60	4	0.00	0.00	14673.000	-1	NONE	REST	0	NaN
32.70	4	0.00	0.00	14672.000	-1	NONE	REST	0	NaN
32.80	4	0.00	0.00	14671.000	-1	NONE	REST	0	NaN
32.90	4	0.00	0.00	14670.000	-1	NONE	REST	0	NaN
33.00	4	0.00	0.00	14669.000	-1	NONE	REST	0	NaN
33.10	4	0.00	0.00	14668.000	-1	NONE	REST	0	NaN
33.20	4	0.00	0.00	14667.000	-1	NONE	REST	0	NaN
33.30	4	0.00	0.00	14666.000	-1	NONE	REST	0	NaN
33.40	4	0.00	0.00	14665.000	-1	NONE	REST	0	NaN
33.50	4	0.00	0.00	14664.000	-1	NONE	REST	0	NaN
33.60	4	0.00	0.00	14663.000	-1	NONE	REST	0	NaN
33.70	4	0.00	0.00	14662.000	-1	NONE	REST	0	NaN
33.80	4	0.00	0.00	14661.000	-1	NONE	REST	0	NaN
33.90	4	0.00	0.00	14660.000	-1	NONE	REST	0	NaN
34.00	4	0.00	0.00	14659.000	-1	NONE	REST	0	NaN
34.10	4	0.00	0.00	14658.000	-1	NONE	REST	0	NaN
34.20	4	0.00	0.00	14657.000	-1	NONE	REST	0	NaN
34.30	4	0.00	0.00	14656.000	-1	NONE	REST	0	NaN
34.40	4	0.00	0.00	14655.000	-1	NONE	REST	0	NaN
34.50	4	0.00	0.00	14654.000	-1	NONE	REST	0	NaN
34.60	4	0.00	0.00	14653.000	-1	NONE	REST	0	NaN
34.70	4	0.00	0.00	14652.000	-1	NONE	REST	0	NaN
34.80	4	0.00	0.00	14651.000	-1	NONE	REST	0	NaN
34.90	4	0.00	0.00	14650.000	-1	NONE	REST	0	NaN
35.00	4	0.00	0.00	14649.000	-1	NONE	REST	0	NaN
35.10	4	0.00	0.00	14648.000	-1	NONE	REST	0	NaN
35.20	4	0.00	0.00	14647.000	-1	NONE	REST	0	NaN
35.30	4	0.00	0.00	14646.000	-1	NONE	REST	0	NaN
35.40	4	0.00	0.00	14645.000	-1	NONE	REST	0	NaN
35.50	4	0.00	0.00	14644.000	-1	NONE	REST	0	NaN
35.60	4	0.00	0.00	14643.000	-1	NONE	REST	0	NaN
35.70	4	0.00	0.00	14642.000	-1	NONE	REST	0	NaN
35.80	4	0.00	0.00	14641.000	-1	NONE	REST	0	NaN
35.90	4	0.00	0.00	14640.000	-1	NONE	REST	0	NaN
36.00	4	0.00	0.00	14639.000	-1	NONE	REST	0	NaN
36.10	4	0.00	0.00	14638.000	-1	NONE	REST	0	NaN
36.20	4	0.00	0.00	14637.000	-1	NONE	REST	0	NaN
36.30	4	0.00	0.00	14636.000	-1	NONE	REST	0	NaN
36.40	4	0.00	0.00	14635.000	-1	NONE	REST	0	NaN
36.50	4	0.00	0.00	14634.000	-1	NONE	REST	0	NaN
36.60	4	0.00	0.00	14633.000	-1	NONE	REST	0	NaN
36.70	4	0.00	0.00	14632.000	-1	NONE	REST	0	NaN
36.80	4	0.00	0.00	14631.000	-1	NONE	REST	0	NaN
36.90	4	0.00	0.00	14630.000	-1	NONE	REST	0	NaN
37.00	4	0.00	0.00	14629.000	-1	NONE	REST	0	NaN
37.10	4	0.00	0.00	14628.000	-1	NONE	REST	0	NaN
37.20	4	0.00	0.00	14627.000	-1	NONE	REST	0	NaN
37.30	4	0.00	0.00	14626.000	-1	NONE	REST	0	NaN
37.40	4	0.00	0.00	14625.000	-1	NONE	REST	0	NaN
37.50	4	0.00	0.00	14624.000	-1	NONE	REST	0	NaN
37.60	4	0.00	0.00	14623.000	-1	NONE	REST	0	NaN
37.70	4	0.00	0.00	14622.000	-1	NONE	REST	0	NaN
37.80	4	0.00	0.00	14621.000	-1	NONE	REST	0	NaN
37.90	4	0.00	0.00	14620.000	-1	NONE	REST	0	NaN
38.00	4	0.00	0.00	14619.000	-1	NONE	REST	0	NaN
38.10	4	0.00	0.00	14618.000	-1	NONE	REST	0	NaN
38.20	4	0.00	0.00	14617.000	-1	NONE	REST	0	NaN
38.30	4	0.00	0.00	14616.000	-1	NONE	REST	0	NaN
38.40	4	0.00	0.00	14615.000	-1	NONE	REST	0	NaN
38.50	4	0.00	0.00	14614.000	-1	NONE	REST	0	NaN
38.60	4	0.00	0.00	14613.000	-1	NONE	REST	0	NaN
38.70	4	0.00	0.00	14612.000	-1	NONE	REST	0	NaN
38.80	4	0.00	0.00	14611.000	-1	NONE	REST	0	NaN
38.90	4	0.00	0.00	14610.000	-1	NONE	REST	0	NaN
39.00	4	0.00	0.00	14609.000	-1	NONE	REST	0	NaN
39.10	4	0.00	0.00	14608.000	-1	NONE	REST	0	NaN
39.20	4	0.00	0.00	14607.000	-1	NONE	REST	0	NaN
39.30	4	0.00	0.00	14606.000	-1	NONE	REST	0	NaN
